SEED	BEST_MATCH_SCORE	MATCH_1	MATCH_2	MATCH_3
SNB_75	0.0388888888888889	SNB75	SNU-175	SNU-C5
NCI_H322M	0.0518518518518519	NCI-H322M	NCI-H3122	NCI-H2023
NCI_H460	0.116666666666667	NCI-H740	NCI-H660	NCI-H69
K_562	0.12	K-562	KARPAS-620	KP-2
MDA_MB_435	0.14	MDA-MB-436	MDA-MB-330	MDST8
SNB_19	0.21	SNB75	SNU-61	SNU-81
MALME_3M	0.225	MLMA	MOLM-13	MDA-MB-330
MDA_N	0.256666666666667	MDA-MB-330	MDA-MB-436	MDST8
NCI_ADR_RES	0.303030303030303	NCI-H69	CADO-ES1	NCI-H187
